station,Date,Mean_TemperatureC,Mean_Humidity,Mean_Sea_Level_PressurehPa,Precipitationmm,CloudCover
BNE,2016-06-29,13,63,1025,0.0,1
BNE,2016-06-30,14,74,1022,0.0,2
BNE,2016-07-01,16,57,1019,0.0,6
BNE,2016-07-02,13,60,1023,0.0,NA
BNE,2016-07-03,13,71,1025,0.0,1
BNE,2016-07-04,14,79,1021,0.0,3
BNE,2016-07-05,17,88,1014,7.11,5
BNE,2016-07-06,13,48,1014,0.0,1
BNE,2016-07-07,16,54,1014,0.0,1
BNE,2016-07-08,15,66,1017,0.0,1
BNE,2016-07-09,14,64,1019,0.0,1
BNE,2016-07-10,16,71,1022,0.0,2
BNE,2016-07-11,16,88,1019,0.25,6
BNE,2016-07-12,18,85,1017,0.0,6
BNE,2016-07-13,17,38,1020,0.0,8
BNE,2016-07-14,14,43,1026,0.0,7
BNE,2016-07-15,14,66,1026,0.0,6
BNE,2016-07-16,17,72,1026,7.11,7
BNE,2016-07-17,18,82,1025,0.76,6
BNE,2016-07-18,18,87,1025,0.0,4
BNE,2016-07-19,18,85,1023,0.0,2
BNE,2016-07-20,18,85,1020,0.0,2
BNE,2016-07-21,19,85,1017,0.0,3
BNE,2016-07-22,19,88,1013,0.25,1
BNE,2016-07-23,23,56,1009,0.0,1
BNE,2016-07-24,16,49,1014,0.0,NA
BNE,2016-07-25,17,42,1016,0.0,NA
BNE,2016-07-26,15,49,1017,0.0,NA
BNE,2016-07-27,16,42,1018,0.0,NA
BNE,2016-07-28,13,59,1022,0.0,NA
BNE,2016-07-29,14,65,1021,0.0,1
BNE,2016-07-30,14,65,1020,0.0,1
BNE,2016-07-31,14,65,1019,0.0,NA
BNE,2016-08-01,16,70,1016,0.0,NA
BNE,2016-08-02,17,82,1012,7.11,6
BNE,2016-08-03,16,65,1008,0.25,3
BNE,2016-08-04,16,64,1013,0.25,5
BNE,2016-08-05,16,60,1023,0.0,2
BNE,2016-08-06,14,73,1024,0.0,2
BNE,2016-08-07,16,73,1024,0.0,3
BNE,2016-08-08,16,71,1023,0.0,3
BNE,2016-08-09,14,71,1022,0.0,1
BNE,2016-08-10,16,76,1021,0.0,4
BNE,2016-08-11,17,78,1020,1.02,5
BNE,2016-08-12,17,77,1021,0.0,3
BNE,2016-08-13,16,73,1021,0.0,2
BNE,2016-08-14,16,57,1024,0.0,1
BNE,2016-08-15,17,65,1028,0.0,4
BNE,2016-08-16,16,59,1028,0.0,2
BNE,2016-08-17,16,68,1025,0.0,2
BNE,2016-08-18,16,79,1023,4.06,4
BNE,2016-08-19,17,75,1021,0.0,3
BNE,2016-08-20,18,82,1017,1.02,3
BNE,2016-08-21,13,64,1019,0.0,1
BNE,2016-08-22,17,78,1016,0.0,3
BNE,2016-08-23,21,80,1013,1.02,5
BNE,2016-08-24,18,94,1008,6.1,6
BNE,2016-08-25,17,52,1011,0.0,4
BNE,2016-08-26,14,50,1016,0.0,2
BNE,2016-08-27,14,46,1019,0.0,1
BNE,2016-08-28,14,62,1022,0.0,1
BNE,2016-08-29,16,73,1025,0.0,2
BNE,2016-08-30,17,69,1027,0.0,4
BNE,2016-08-31,17,78,1024,0.0,6
BNE,2016-09-01,19,81,1019,0.25,4
BNE,2016-09-02,21,82,1013,7.11,4
BNE,2016-09-03,19,59,1013,0.0,3
BNE,2016-09-04,16,53,1021,0.0,5
BNE,2016-09-05,17,63,1027,0.0,5
BNE,2016-09-06,17,68,1028,0.51,5
BNE,2016-09-07,19,70,1028,0.25,4
BNE,2016-09-08,18,68,1027,0.0,2
BNE,2016-09-09,20,73,1023,8.89,4
BNE,2016-09-10,19,88,1018,35.05,5
BNE,2016-09-11,17,68,1017,0.0,2
BNE,2016-09-12,18,77,1019,0.0,2
BNE,2016-09-13,20,80,1020,0.0,3
BNE,2016-09-14,22,81,1017,0.0,2
BNE,2016-09-15,21,85,1016,4.06,6
BNE,2016-09-16,20,70,1018,0.0,2
BNE,2016-09-17,18,69,1021,0.25,2
BNE,2016-09-18,20,89,1013,2.03,6
BNE,2016-09-19,19,53,1012,0.0,6
BNE,2016-09-20,17,59,1016,0.0,8
BNE,2016-09-21,19,91,1013,3.05,6
BNE,2016-09-22,19,53,1011,0.0,1
BNE,2016-09-23,18,51,1010,0.0,1
BNE,2016-09-24,18,63,1010,0.0,1
BNE,2016-09-25,21,56,1008,0.0,4
BNE,2016-09-26,19,51,1011,0.0,1
BNE,2016-09-27,19,45,1012,0.0,NA
BNE,2016-09-28,18,57,1012,0.0,2
BNE,2016-09-29,20,68,1008,3.05,6
BNE,2016-09-30,20,46,1006,0.0,3
CNS,2015-10-01,24,57,1022,0.0,1
CNS,2015-10-02,24,57,1023,0.0,1
CNS,2015-10-03,24,67,1022,5.08,5
CNS,2015-10-04,23,63,1021,2.03,4
CNS,2015-10-05,24,65,1019,0.0,4
CNS,2015-10-06,24,64,1018,4.06,4
CNS,2015-10-07,23,69,1019,0.25,4
CNS,2015-10-08,24,57,1020,2.03,2
CNS,2015-10-09,23,78,1020,3.05,6
CNS,2015-10-10,23,73,1019,0.51,4
CNS,2015-10-11,24,71,1019,7.11,4
CNS,2015-10-12,23,80,1019,2.03,5
CNS,2015-10-13,23,61,1018,0.0,2
CNS,2015-10-14,22,62,1018,0.0,1
CNS,2015-10-15,23,63,1017,1.02,2
CNS,2015-10-16,23,72,1017,0.25,3
CNS,2015-10-17,24,71,1018,0.51,3
CNS,2015-10-18,23,76,1018,3.05,3
CNS,2015-10-19,23,70,1017,1.02,3
CNS,2015-10-20,23,81,1017,3.05,5
CNS,2015-10-21,23,73,1016,0.0,2
CNS,2015-10-22,23,78,1016,0.0,1
CNS,2015-10-23,23,79,1015,0.0,2
CNS,2015-10-24,24,75,1016,0.0,3
CNS,2015-10-25,26,74,1017,0.0,3
CNS,2015-10-26,27,66,1017,0.0,2
CNS,2015-10-27,26,65,1017,0.0,1
CNS,2015-10-28,25,70,1016,0.0,2
CNS,2015-10-29,24,72,1015,0.0,1
CNS,2015-10-30,26,66,1015,0.0,6
CNS,2015-10-31,26,65,1016,3.05,2
CNS,2015-11-01,24,80,1015,2.03,4
CNS,2015-11-02,26,73,1015,0.0,4
CNS,2015-11-03,26,70,1014,0.0,2
CNS,2015-11-04,25,74,1013,0.0,2
CNS,2015-11-05,26,75,1012,0.0,5
CNS,2015-11-06,27,80,1012,0.0,5
CNS,2015-11-07,26,74,1011,0.0,4
CNS,2015-11-08,27,72,1010,0.0,3
CNS,2015-11-09,27,76,1009,0.25,5
CNS,2015-11-10,26,84,1011,2.03,6
CNS,2015-11-11,26,84,1013,7.87,6
CNS,2015-11-12,27,70,1014,0.0,3
CNS,2015-11-13,26,71,1013,0.0,3
CNS,2015-11-14,26,76,1010,0.0,2
CNS,2015-11-15,26,76,1009,3.05,3
CNS,2015-11-16,27,78,1008,0.0,4
CNS,2015-11-17,27,78,1011,3.05,3
CNS,2015-11-18,28,70,1014,1.02,2
CNS,2015-11-19,27,57,1014,0.25,1
CNS,2015-11-20,26,61,1013,0.0,2
CNS,2015-11-21,27,72,1012,4.06,4
CNS,2015-11-22,27,82,1011,0.51,6
CNS,2015-11-23,27,87,1011,4.06,5
CNS,2015-11-24,27,79,1011,0.0,4
CNS,2015-11-25,26,68,1011,0.0,1
CNS,2015-11-26,27,68,1011,0.0,1
CNS,2015-11-27,27,76,1011,0.0,3
CNS,2015-11-28,27,75,1011,0.0,4
CNS,2015-11-29,27,75,1011,0.0,5
CNS,2015-11-30,26,75,1011,0.0,4
CNS,2015-12-01,27,67,1012,0.0,4
CNS,2015-12-02,28,75,1012,8.89,4
CNS,2015-12-03,27,74,1013,0.25,6
CNS,2015-12-04,28,66,1014,0.0,2
CNS,2015-12-05,28,68,1014,0.25,2
CNS,2015-12-06,28,64,1013,0.0,1
CNS,2015-12-07,27,64,1014,0.25,1
CNS,2015-12-08,28,62,1015,0.0,2
CNS,2015-12-09,27,65,1015,0.0,2
CNS,2015-12-10,28,61,1014,0.0,2
CNS,2015-12-11,26,67,1011,0.0,2
CNS,2015-12-12,27,73,1009,0.0,5
CNS,2015-12-13,27,78,1010,4.06,6
CNS,2015-12-14,27,85,1011,7.11,5
CNS,2015-12-15,28,68,1010,0.0,2
CNS,2015-12-16,27,69,1009,0.0,3
CNS,2015-12-17,27,76,1009,0.25,5
CNS,2015-12-18,27,70,1010,0.0,6
CNS,2015-12-19,27,70,1011,0.25,6
CNS,2015-12-20,26,80,1011,17.02,6
CNS,2015-12-21,27,74,1012,0.76,6
CNS,2015-12-22,27,80,1011,21.08,6
CNS,2015-12-23,26,89,1009,11.94,6
CNS,2015-12-24,26,90,1008,3.05,6
CNS,2015-12-25,26,85,1008,1.02,6
CNS,2015-12-26,27,88,1008,0.51,6
CNS,2015-12-27,28,87,1008,46.99,5
CNS,2015-12-28,27,91,1008,7.87,7
CNS,2015-12-29,27,88,1007,29.97,6
CNS,2015-12-30,24,89,1010,16.0,6
CNS,2015-12-31,26,75,1011,0.25,6
CNS,2016-01-01,26,80,1010,6.1,6
CNS,2016-01-02,27,85,1008,0.25,6
CNS,2016-01-03,27,82,1005,0.25,4
CNS,2016-01-04,28,73,1006,0.0,2
CNS,2016-01-05,29,54,1008,0.0,1
CNS,2016-01-06,28,61,1008,0.0,1
CNS,2016-01-07,28,61,1009,0.0,1
CNS,2016-01-08,28,78,1012,0.0,2
CNS,2016-01-09,28,76,1015,0.0,2
CNS,2016-01-10,28,71,1014,0.51,3
CNS,2016-01-11,28,68,1013,0.25,3
CNS,2016-01-12,28,63,1013,0.0,2
CNS,2016-01-13,27,64,1013,0.51,1
CNS,2016-01-14,27,68,1013,0.0,2
CNS,2016-01-15,27,70,1012,0.0,2
CNS,2016-01-16,28,70,1011,0.0,2
CNS,2016-01-17,29,68,1011,2.03,3
CNS,2016-01-18,28,72,1011,2.03,4
CNS,2016-01-19,27,80,1013,4.06,5
CNS,2016-01-20,28,70,1013,0.0,2
CNS,2016-01-21,27,77,1012,4.06,4
CNS,2016-01-22,28,76,1011,0.25,4
CNS,2016-01-23,26,74,1010,0.0,2
CNS,2016-01-24,27,77,1008,0.0,4
CNS,2016-01-25,29,77,1009,1.02,7
CNS,2016-01-26,27,89,1009,0.25,5
CNS,2016-01-27,28,85,1009,112.01,5
CNS,2016-01-28,28,85,1009,0.0,6
CNS,2016-01-29,29,84,1007,0.0,5
CNS,2016-01-30,29,83,1007,2.03,5
CNS,2016-01-31,29,86,1008,2.03,4
CNS,2016-02-01,29,82,1009,0.25,4
CNS,2016-02-02,29,84,1008,0.0,4
CNS,2016-02-03,29,83,1006,0.0,6
CNS,2016-02-04,30,74,1005,0.0,6
CNS,2016-02-05,29,81,1003,6.1,6
CNS,2016-02-06,30,82,1003,3.05,5
CNS,2016-02-07,30,82,1006,0.0,3
CNS,2016-02-08,31,76,1007,0.0,4
CNS,2016-02-09,27,84,1008,6.1,6
CNS,2016-02-10,28,76,1007,1.02,5
CNS,2016-02-11,28,74,1007,0.0,4
CNS,2016-02-12,29,68,1008,0.0,3
CNS,2016-02-13,27,71,1007,0.0,1
CNS,2016-02-14,26,71,1007,0.0,2
CNS,2016-02-15,27,72,1008,0.0,5
CNS,2016-02-16,29,71,1007,0.0,3
CNS,2016-02-17,30,67,1006,0.0,3
CNS,2016-02-18,30,63,1006,0.0,4
CNS,2016-02-19,29,75,1009,0.0,3
CNS,2016-02-20,29,77,1011,0.0,2
CNS,2016-02-21,31,69,1012,0.0,2
CNS,2016-02-22,29,70,1012,5.08,3
CNS,2016-02-23,27,92,1011,68.07,6
CNS,2016-02-24,27,80,1011,0.51,4
CNS,2016-02-25,28,71,1012,0.0,2
CNS,2016-02-26,27,76,1011,0.0,1
CNS,2016-02-27,27,72,1010,0.0,1
CNS,2016-02-28,27,77,1011,0.0,1
CNS,2016-02-29,27,80,1011,0.0,2
CNS,2016-03-01,29,71,1011,0.0,4
CNS,2016-03-02,28,74,1010,0.0,2
CNS,2016-03-03,28,80,1011,66.04,4
CNS,2016-03-04,27,85,1011,1.02,5
CNS,2016-03-05,27,86,1011,2.03,5
CNS,2016-03-06,28,83,1010,0.0,5
CNS,2016-03-07,28,84,1010,5.08,4
CNS,2016-03-08,28,87,1011,0.51,5
CNS,2016-03-09,28,85,1011,0.0,6
CNS,2016-03-10,29,86,1012,64.01,5
CNS,2016-03-11,27,87,1012,3.05,6
CNS,2016-03-12,28,78,1011,0.0,5
CNS,2016-03-13,28,76,1010,2.03,5
CNS,2016-03-14,28,80,1009,0.51,5
CNS,2016-03-15,28,86,1008,3.05,6
CNS,2016-03-16,26,93,1007,11.94,6
CNS,2016-03-17,26,92,1004,5.08,6
CNS,2016-03-18,27,83,1002,0.0,6
CNS,2016-03-19,28,77,1006,0.0,4
CNS,2016-03-20,28,81,1008,0.0,5
CNS,2016-03-21,29,84,1007,0.0,6
CNS,2016-03-22,28,85,1007,0.0,5
CNS,2016-03-23,28,82,1011,2.03,5
CNS,2016-03-24,28,81,1014,4.06,5
CNS,2016-03-25,27,76,1014,0.25,3
CNS,2016-03-26,27,68,1013,0.0,1
CNS,2016-03-27,27,72,1013,0.0,2
CNS,2016-03-28,28,71,1014,0.0,2
CNS,2016-03-29,27,71,1014,0.0,1
CNS,2016-03-30,27,72,1014,0.0,1
CNS,2016-03-31,27,71,1013,0.0,2
CNS,2016-04-01,27,67,1013,0.0,2
CNS,2016-04-02,28,70,1014,2.03,2
CNS,2016-04-03,28,65,1013,0.0,1
CNS,2016-04-04,28,64,1012,0.0,4
CNS,2016-04-05,27,65,1012,0.0,4
CNS,2016-04-06,27,68,1014,2.03,4
CNS,2016-04-07,27,77,1014,7.87,5
CNS,2016-04-08,26,86,1014,4.06,5
CNS,2016-04-09,27,79,1014,6.1,4
CNS,2016-04-10,26,82,1015,2.03,5
CNS,2016-04-11,27,74,1013,0.0,1
CNS,2016-04-12,27,72,1012,0.0,1
CNS,2016-04-13,27,69,1012,1.02,3
CNS,2016-04-14,27,80,1013,0.25,5
CNS,2016-04-15,27,85,1014,7.11,5
CNS,2016-04-16,24,87,1014,20.07,6
CNS,2016-04-17,26,73,1012,0.0,3
CNS,2016-04-18,27,74,1012,0.51,3
CNS,2016-04-19,26,70,1013,0.0,2
CNS,2016-04-20,27,80,1015,7.11,4
CNS,2016-04-21,26,81,1015,3.05,5
CNS,2016-04-22,27,77,1014,0.25,5
CNS,2016-04-23,26,71,1013,0.51,5
CNS,2016-04-24,26,73,1014,7.11,6
CNS,2016-04-25,24,79,1015,2.03,6
CNS,2016-04-26,23,87,1014,5.08,6
CNS,2016-04-27,26,78,1013,0.0,4
CNS,2016-04-28,27,77,1013,0.76,3
CNS,2016-04-29,26,90,1014,14.99,6
CNS,2016-04-30,27,82,1014,0.25,5
CNS,2016-05-01,27,83,1014,0.25,5
CNS,2016-05-02,27,78,1014,0.25,4
CNS,2016-05-03,26,82,1013,0.0,2
CNS,2016-05-04,26,80,1014,0.0,3
CNS,2016-05-05,26,76,1014,0.0,2
CNS,2016-05-06,27,76,1014,1.02,2
CNS,2016-05-07,27,78,1013,1.02,3
CNS,2016-05-08,26,81,1013,0.25,3
CNS,2016-05-09,27,82,1013,0.0,4
CNS,2016-05-10,27,79,1013,0.0,4
CNS,2016-05-11,27,69,1013,0.0,4
CNS,2016-05-12,26,57,1014,0.0,5
CNS,2016-05-13,26,64,1016,0.0,4
CNS,2016-05-14,26,79,1015,8.89,5
CNS,2016-05-15,25,78,1015,0.0,5
CNS,2016-05-16,26,73,1014,2.03,4
CNS,2016-05-17,26,76,1014,0.25,5
CNS,2016-05-18,25,76,1013,0.0,4
CNS,2016-05-19,26,72,1013,0.0,4
CNS,2016-05-20,26,81,1013,5.08,7
CNS,2016-05-21,24,94,1014,55.12,7
CNS,2016-05-22,23,94,1015,8.89,8
CNS,2016-05-23,24,86,1015,0.76,7
CNS,2016-05-24,24,82,1015,0.51,6
CNS,2016-05-25,26,79,1015,0.25,4
CNS,2016-05-26,24,80,1014,0.0,2
CNS,2016-05-27,24,86,1013,0.0,1
CNS,2016-05-28,25,86,1013,0.0,2
CNS,2016-05-29,26,80,1015,0.0,2
CNS,2016-05-30,25,78,1016,0.25,2
CNS,2016-05-31,26,78,1017,0.25,4
CNS,2016-06-01,26,71,1016,0.25,2
CNS,2016-06-02,23,81,1015,0.0,4
CNS,2016-06-03,24,84,1013,0.0,5
CNS,2016-06-04,23,83,1010,0.0,2
CNS,2016-06-05,22,77,1011,0.0,2
CNS,2016-06-06,21,80,1013,0.0,4
CNS,2016-06-07,21,85,1014,0.0,1
CNS,2016-06-08,21,86,1015,0.0,1
CNS,2016-06-09,22,83,1016,0.0,1
CNS,2016-06-10,23,81,1017,0.0,1
CNS,2016-06-11,23,79,1018,0.0,2
CNS,2016-06-12,24,84,1019,5.08,5
CNS,2016-06-13,26,74,1018,8.89,3
CNS,2016-06-14,24,93,1018,13.97,6
CNS,2016-06-15,23,89,1017,2.03,5
CNS,2016-06-16,24,84,1015,1.02,4
CNS,2016-06-17,24,79,1014,0.25,5
CNS,2016-06-18,24,75,1013,1.02,5
CNS,2016-06-19,23,94,1011,0.76,7
CNS,2016-06-20,23,80,1012,0.51,5
CNS,2016-06-21,23,73,1013,0.0,6
CNS,2016-06-22,24,78,1013,0.0,5
CNS,2016-06-23,25,80,1012,0.0,6
CNS,2016-06-24,26,83,1013,0.0,3
CNS,2016-06-25,25,77,1014,0.51,5
CNS,2016-06-26,23,88,1014,0.25,6
CNS,2016-06-27,23,92,1015,2.03,5
CNS,2016-06-28,23,79,1017,0.25,4
CNS,2016-06-29,22,61,1020,0.0,2
CNS,2016-06-30,23,63,1018,0.0,3
CNS,2016-07-01,23,68,1017,2.03,3
CNS,2016-07-02,23,77,1018,1.02,5
CNS,2016-07-03,23,78,1019,0.25,5
CNS,2016-07-04,22,80,1016,0.0,4
CNS,2016-07-05,22,83,1015,0.0,2
CNS,2016-07-06,22,72,1016,0.0,2
CNS,2016-07-07,21,64,1016,0.0,1
CNS,2016-07-08,20,73,1017,0.0,1
CNS,2016-07-09,21,70,1017,0.0,2
CNS,2016-07-10,23,68,1016,0.0,3
CNS,2016-07-11,24,74,1016,0.0,3
CNS,2016-07-12,24,74,1016,0.0,2
CNS,2016-07-13,24,72,1016,6.1,4
CNS,2016-07-14,21,84,1016,1.02,6
CNS,2016-07-15,21,83,1014,0.25,7
CNS,2016-07-16,21,77,1013,0.0,6
CNS,2016-07-17,23,72,1013,0.0,5
CNS,2016-07-18,24,83,1015,8.89,6
CNS,2016-07-19,23,93,1015,22.1,6
CNS,2016-07-20,24,92,1016,6.1,6
CNS,2016-07-21,24,86,1015,2.03,6
CNS,2016-07-22,24,77,1014,0.25,3
CNS,2016-07-23,22,79,1013,0.0,2
CNS,2016-07-24,23,77,1014,0.0,1
CNS,2016-07-25,22,77,1015,0.0,1
CNS,2016-07-26,24,73,1015,0.0,2
CNS,2016-07-27,23,70,1016,0.0,5
CNS,2016-07-28,23,63,1017,0.0,4
CNS,2016-07-29,23,64,1016,0.0,2
CNS,2016-07-30,23,70,1015,0.0,2
CNS,2016-07-31,23,75,1015,0.0,4
CNS,2016-08-01,23,75,1014,0.0,4
CNS,2016-08-02,23,80,1012,0.0,3
CNS,2016-08-03,23,73,1013,0.0,2
CNS,2016-08-04,19,53,1015,0.0,3
CNS,2016-08-05,19,60,1017,0.0,2
CNS,2016-08-06,22,69,1017,0.0,5
CNS,2016-08-07,21,84,1018,3.05,5
CNS,2016-08-08,22,82,1018,7.87,5
CNS,2016-08-09,22,80,1018,1.02,5
CNS,2016-08-10,22,79,1019,1.02,4
CNS,2016-08-11,22,77,1018,0.0,3
CNS,2016-08-12,22,71,1018,0.0,2
CNS,2016-08-13,22,67,1018,0.0,1
CNS,2016-08-14,21,68,1018,0.0,4
CNS,2016-08-15,21,85,1017,0.51,7
CNS,2016-08-16,22,84,1017,7.11,6
CNS,2016-08-17,22,83,1016,2.03,6
CNS,2016-08-18,22,80,1016,0.76,5
CNS,2016-08-19,22,76,1015,0.25,5
CNS,2016-08-20,22,71,1015,0.0,5
CNS,2016-08-21,23,70,1013,0.0,1
CNS,2016-08-22,22,74,1012,0.0,3
CNS,2016-08-23,22,80,1012,0.0,1
CNS,2016-08-24,23,84,1011,0.0,3
CNS,2016-08-25,25,79,1011,0.0,6
CNS,2016-08-26,24,74,1014,0.0,5
CNS,2016-08-27,22,52,1018,0.0,2
CNS,2016-08-28,21,58,1019,0.0,2
CNS,2016-08-29,22,61,1019,0.51,5
CNS,2016-08-30,24,70,1020,0.25,6
CNS,2016-08-31,24,71,1019,0.0,6
CNS,2016-09-01,25,69,1015,0.0,5
CNS,2016-09-02,23,81,1012,0.0,3
CNS,2016-09-03,24,80,1014,0.0,3
CNS,2016-09-04,24,75,1017,0.0,5
CNS,2016-09-05,22,85,1019,0.76,6
CNS,2016-09-06,24,77,1019,2.03,5
CNS,2016-09-07,23,80,1018,3.05,5
CNS,2016-09-08,23,79,1017,0.25,6
CNS,2016-09-09,24,75,1016,0.0,3
CNS,2016-09-10,24,75,1014,0.0,1
CNS,2016-09-11,26,72,1014,0.51,1
CNS,2016-09-12,24,88,1015,9.91,5
CNS,2016-09-13,24,82,1016,3.05,5
CNS,2016-09-14,24,77,1015,0.25,2
CNS,2016-09-15,23,81,1015,0.0,4
CNS,2016-09-16,26,80,1017,0.25,5
CNS,2016-09-17,26,73,1016,0.0,2
CNS,2016-09-18,24,74,1014,0.0,3
CNS,2016-09-19,24,76,1013,0.0,2
CNS,2016-09-20,24,80,1014,0.0,2
CNS,2016-09-21,23,81,1014,0.0,3
CNS,2016-09-22,24,86,1013,0.25,6
CNS,2016-09-23,25,80,1011,0.0,2
CNS,2016-09-24,26,79,1011,0.0,2
CNS,2016-09-25,25,81,1010,0.0,2
CNS,2016-09-26,24,81,1012,0.0,2
CNS,2016-09-27,26,78,1012,0.0,2
CNS,2016-09-28,26,77,1012,0.0,2
CNS,2016-09-29,26,75,1010,0.0,5
CNS,2016-09-30,27,78,1010,42.93,5
DRW,2015-10-01,30,56,1016,0.0,3
DRW,2015-10-02,29,54,1016,0.0,1
DRW,2015-10-03,28,54,1017,0.0,1
DRW,2015-10-04,28,56,1016,0.0,2
DRW,2015-10-05,27,63,1014,41.91,4
DRW,2015-10-06,26,76,1014,0.25,5
DRW,2015-10-07,27,69,1014,0.0,2
DRW,2015-10-08,28,62,1014,0.0,1
DRW,2015-10-09,29,58,1014,0.0,1
DRW,2015-10-10,29,57,1015,0.0,1
DRW,2015-10-11,27,64,1014,0.0,2
DRW,2015-10-12,28,64,1015,0.0,2
DRW,2015-10-13,28,64,1014,0.0,1
DRW,2015-10-14,28,61,1013,0.0,1
DRW,2015-10-15,28,65,1012,0.0,1
DRW,2015-10-16,29,58,1012,0.0,1
DRW,2015-10-17,28,62,1013,0.0,2
DRW,2015-10-18,29,60,1013,0.0,1
DRW,2015-10-19,29,54,1013,0.0,1
DRW,2015-10-20,28,61,1013,0.0,2
DRW,2015-10-21,28,58,1013,0.0,2
DRW,2015-10-22,29,60,1013,0.0,1
DRW,2015-10-23,29,64,1013,0.0,2
DRW,2015-10-24,29,65,1012,0.0,1
DRW,2015-10-25,29,57,1012,0.0,1
DRW,2015-10-26,29,63,1012,0.0,1
DRW,2015-10-27,30,62,1012,0.0,2
DRW,2015-10-28,29,64,1013,0.0,2
DRW,2015-10-29,29,64,1012,0.0,1
DRW,2015-10-30,29,69,1012,0.0,2
DRW,2015-10-31,29,71,1011,0.0,3
DRW,2015-11-01,29,65,1011,0.0,3
DRW,2015-11-02,29,63,1010,0.0,2
DRW,2015-11-03,29,63,1010,0.0,2
DRW,2015-11-04,30,65,1010,0.0,4
DRW,2015-11-05,29,73,1010,0.25,4
DRW,2015-11-06,30,69,1010,0.0,4
DRW,2015-11-07,30,68,1010,0.0,4
DRW,2015-11-08,32,65,1010,0.0,4
DRW,2015-11-09,30,67,1009,0.0,2
DRW,2015-11-10,30,63,1008,0.0,1
DRW,2015-11-11,30,69,1008,5.08,2
DRW,2015-11-12,30,61,1010,0.0,3
DRW,2015-11-13,31,66,1010,0.0,3
DRW,2015-11-14,27,72,1009,44.96,2
DRW,2015-11-15,27,73,1009,0.0,6
DRW,2015-11-16,29,72,1008,0.25,2
DRW,2015-11-17,29,71,1009,0.0,3
DRW,2015-11-18,31,68,1009,0.0,1
DRW,2015-11-19,30,63,1010,5.08,1
DRW,2015-11-20,28,68,1009,0.0,3
DRW,2015-11-21,31,64,1009,0.0,2
DRW,2015-11-22,30,61,1008,0.0,1
DRW,2015-11-23,30,56,1008,0.0,1
DRW,2015-11-24,32,60,1008,0.0,1
DRW,2015-11-25,30,62,1008,0.0,1
DRW,2015-11-26,29,75,1009,27.94,4
DRW,2015-11-27,28,75,1009,0.0,6
DRW,2015-11-28,29,73,1010,0.0,6
DRW,2015-11-29,30,70,1009,0.51,4
DRW,2015-11-30,30,75,1008,1.02,5
DRW,2015-12-01,30,74,1008,0.0,5
DRW,2015-12-02,28,75,1010,0.0,5
DRW,2015-12-03,30,65,1011,0.0,4
DRW,2015-12-04,30,71,1010,0.0,5
DRW,2015-12-05,29,76,1010,0.0,6
DRW,2015-12-06,30,66,1010,0.0,4
DRW,2015-12-07,31,62,1010,0.0,1
DRW,2015-12-08,30,69,1011,14.99,5
DRW,2015-12-09,28,76,1011,0.25,4
DRW,2015-12-10,29,71,1010,0.25,3
DRW,2015-12-11,30,68,1009,0.0,5
DRW,2015-12-12,29,71,1008,0.0,6
DRW,2015-12-13,30,69,1008,0.0,6
DRW,2015-12-14,28,85,1008,8.89,5
DRW,2015-12-15,28,84,1007,10.92,4
DRW,2015-12-16,28,85,1007,2.03,4
DRW,2015-12-17,28,79,1005,6.1,4
DRW,2015-12-18,29,83,1005,28.96,5
DRW,2015-12-19,27,91,1005,12.95,5
DRW,2015-12-20,28,87,1005,5.08,-1796
DRW,2015-12-21,26,88,1007,5.08,6
DRW,2015-12-22,27,88,1007,21.08,6
DRW,2015-12-23,27,88,1003,33.02,7
DRW,2015-12-24,26,96,999,20.07,7
DRW,2015-12-25,27,85,1001,3.05,6
DRW,2015-12-26,28,73,1004,20.07,6
DRW,2015-12-27,27,84,1006,0.25,6
DRW,2015-12-28,28,79,1008,0.0,6
DRW,2015-12-29,27,84,1008,13.97,6
DRW,2015-12-30,28,73,1007,0.0,3
DRW,2015-12-31,30,74,1008,0.0,1
DRW,2016-01-01,29,73,1009,0.0,1
DRW,2016-01-02,30,76,1009,0.0,3
DRW,2016-01-03,30,75,1009,0.0,2
DRW,2016-01-04,30,74,1011,0.0,2
DRW,2016-01-05,30,75,1011,0.0,1
DRW,2016-01-06,30,71,1011,0.0,1
DRW,2016-01-07,30,72,1011,0.0,2
DRW,2016-01-08,29,78,1011,20.07,3
DRW,2016-01-09,29,77,1012,0.25,2
DRW,2016-01-10,28,80,1012,20.07,3
DRW,2016-01-11,29,68,1011,0.0,1
DRW,2016-01-12,30,70,1011,0.0,2
DRW,2016-01-13,30,68,1011,0.0,4
DRW,2016-01-14,29,79,1010,7.11,4
DRW,2016-01-15,29,75,1009,0.0,2
DRW,2016-01-16,29,75,1009,5.08,4
DRW,2016-01-17,29,71,1009,0.25,3
DRW,2016-01-18,30,69,1009,0.0,2
DRW,2016-01-19,30,67,1010,0.76,2
DRW,2016-01-20,29,81,1011,4.06,4
DRW,2016-01-21,27,90,1010,7.11,4
DRW,2016-01-22,29,75,1010,0.0,6
DRW,2016-01-23,30,73,1009,0.0,4
DRW,2016-01-24,27,82,1009,17.02,5
DRW,2016-01-25,28,80,1009,17.02,6
DRW,2016-01-26,29,76,1009,0.0,5
DRW,2016-01-27,30,72,1009,0.0,6
DRW,2016-01-28,30,74,1009,0.51,6
